,name,img,description,tags,Cronologia,Materiale e Tecnica,Dimensioni,Collocazione,Inventario,Stato di conservazione,Acquisizione,Ambito Culturale,Specifiche di reperimento,Osservazioni,Dati di scavo,Autore,Dritto,Rovescio,Notizie storico-critiche,Zecca,Url,museumName,Altezza,Diametro,Larghezza,Lunghezza,Profondità,Spessore
304,Cinque stelle e luna crescente,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/108772.jpg?itok=iJi-nWnY,Gemma di forma ovale con figure astrali in posizione centrale.,"['Gemma antica', ' Simboli e iscrizioni']",II-III secolo d.C. sec.,Corniola sbiadita o diaspro / incisione,"Altezza: 17 mm Larghezza: 13,8 mm Spessore: 4 mm",Museo ArcheologicoXVIII,80/284,Intero,,Ambito romano,Donazione Piazza 1856,"Il tema iconografico del crescente lunare associato alle stelle si ritrova in numerose incisioni su gemme e in tipi monetali. Lo schema è quasi sempre identico, con la luna in posizione centrale circondata da stelle, il cui numero è variabile. Esso trova confronti, tra gli altri, con incisioni su gemme di provenienza aquileiese (cfr. SENA CHIESA 1966).",,,,,,,https://padovamusei.it/it/musei/museo-archeologico/collezioni/glittica/cinque-stelle-luna-crescente,museo-archeologico,17,0,13.0,0,0,4
305,Giove Ammone,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/108663.jpg?itok=QedfhpUg,Gemma di forma ovale con ritratto virile in posizione centrale. ,"['Gemma antica', ' Divinità e mitologia']","I secolo a.C. - I secolo d.C., fine/inizio sec.","Agata a tre strati, grigio molto pallido, marrone scuro / incisione","Altezza: 11 mm Larghezza: 10 mm Spessore: 3,5 mm",Museo ArcheologicoXVIII,115/239,Integro,,Ambito romano,Donazione Piazza 1856,Il culto di Ammone è di derivazione libano-egiziana. Viene introdotto a Roma in associazione a Giove e assimiliato alle divinità solari.,,,,,,,https://padovamusei.it/it/musei/museo-archeologico/collezioni/glittica/giove-ammone,museo-archeologico,11,0,10.0,0,0,3
306,Busto di Psyche,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/108706.jpg?itok=XLvZdRgK,Cammeo di forma ovale con ritratto femminile in posizione centrale.,"['Gemma antica', ' Divinità e mitologia']","I secolo d.C., primo quarto sec.","Sardonica a tre tipi: arancione, avorio, color cuoio / incisione",Altezza: 7 mm Larghezza: 6 mm Spessore: 2 mm,Museo ArcheologicoXVIII,94/249,Integro,,Ambito romano,Donazione Piazza 1856,"La gemma viene associata a quella inv. n. 98/249bis sulla base di materia, iconografia, stile. Benchè le figure sulle due gemme non siano esattamente speculari, si ipotizza che si tratti di oggetti incisi come coppia, forse con la funzione di orecchini.",,,,,,,https://padovamusei.it/it/musei/museo-archeologico/collezioni/glittica/busto-psyche,museo-archeologico,7,0,6.0,0,0,2
307,Cane sulla prua di una barca,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/108737.jpg?itok=WWTXauXD,Gemma di forma ovale con figura animale in posizione centrale.,"['Gemma antica', ' Animali', ' una combinazione', ' piante e oggetti inanimati']",II-I secolo a.C. sec.,Corniola sbiadita / incisione,"Altezza: 14,5 mm Larghezza: 13 mm Spessore: 1,5 mm",Museo ArcheologicoXVIII,109/NS2/267,Integro,,Ambito romano,Vecchio fondo Museo - Provenienza sconosciuta,,,,,,,,https://padovamusei.it/it/musei/museo-archeologico/collezioni/glittica/cane-prua-barca,museo-archeologico,14,0,13.0,0,0,1
308,Clava alata di Ercole (?),https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/108773.jpg?itok=0OQHAjF-,Gemma di forma ovale con figura simbolica in posizione centrale.,"['Gemma antica', ' Simboli e iscrizioni']",I secolo a.C. - I secolo d.C. sec.,Diaspro verde scuro / incisione,"Altezza: 16,5 mm Larghezza: 14 mm Spessore: 1,5 mm",Museo ArcheologicoXVIII,129/285,Intero,,Ambito romano,Donazione Piazza 1856,,,,,,,,https://padovamusei.it/it/musei/museo-archeologico/collezioni/glittica/clava-alata-ercole,museo-archeologico,16,0,14.0,0,0,1
309,Ganimede nutre l'aquila di Giove,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/108664.jpg?itok=hR1569F2,Gemma di forma ovale e colore rosso con raffigurazione di una scena mitologica in posizione centrale.,"['Gemma antica', ' Divinità e mitologia']",II secolo d.C sec.,Diaspro rosso / incisione,"Altezza: 12 mm Larghezza: 9,5 mm Spessore: 2 mm",Museo ArcheologicoXVIII,125/240,Intero,,Ambito romano,Donazione Piazza 1856,Lo schema iconografico di Ganimede che nutre l'aquila di Giove trova confronti con l'incisione su una gemma di provenienza aquileiese (cfr. SENA CHIESA 1966).,,,,,,,https://padovamusei.it/it/musei/museo-archeologico/collezioni/glittica/ganimede-nutre-aquila-giove,museo-archeologico,12,0,9.0,0,0,2
310,Busto di Psyche,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/108707.jpg?itok=qI0uNo0P,Cammeo di forma ovale con ritratto femminile in posizione centrale.,"['Gemma antica', ' Divinità e mitologia']","I secolo d.C., primo quarto sec.","Sardonica a tre tipi: arancione, avorio, color cuoio / incisione",Altezza: 7 mm Larghezza: 6 mm Spessore: 2 mm,Museo ArcheologicoXVIII,98/249bis,Integro,,Ambito romano,Donazione Piazza 1856,"La gemma viene associata a quella inv. n. 94/249 sulla base di materia, iconografia, stile. Benchè le figure sulle due gemme non siano esattamente speculari, si ipotizza che si tratti di oggetti incisi come coppia, forse con la funzione di orecchini.",,,,,,,https://padovamusei.it/it/musei/museo-archeologico/collezioni/glittica/busto-psyche-0,museo-archeologico,7,0,6.0,0,0,2
311,Gazzella che salta,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/108738.jpg?itok=98S-kuH2,"Gemma di forma ovoidale, fronte convessa, con figura animale in posizione centrale.","['Gemma antica', ' Animali', ' una combinazione', ' piante e oggetti inanimati']",I secolo a.C. - I secolo d.C. sec.,Corniola con screziature più scure / incisione,"Altezza: 12 mm Larghezza: 14,5 mm Spessore: 3 mm",Museo ArcheologicoXVIII,72/268,Integro,,Ambito romano,Donazione Piazza 1856,,,,,,,,https://padovamusei.it/it/musei/museo-archeologico/collezioni/glittica/gazzella-che-salta,museo-archeologico,12,0,14.0,0,0,3
312,IN E NOV I,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/108775.jpg?itok=hCFZCQQd,"Gemma di forma ovoidale, fronte fortemente convessa con superficie centrale piana in cui è incisa un'iscrizione.","['Gemma antica', ' Iscrizione']",I-II secolo d.C. sec.,"Calcedonio a due strati, arancione, bianco / incisione","Altezza: 12,2 mm Larghezza: 16,8 mm Spessore: 5 mm",Museo ArcheologicoXVIII,28/286,Intero,,Ambito romano,Donazione Piazza 1856,"La gemma non è segnalata nell'inventario conservato presso il deposito del Museo Archeologico, a differenza delle altre gemme della donazione Piazza.",,,,,,,https://padovamusei.it/it/musei/museo-archeologico/collezioni/glittica/nov,museo-archeologico,12,0,16.0,0,0,5
313,Amymone alla fonte,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/108665.jpg?itok=TszuGTzL,"Gemma di forma ovoidale, fronte convessa, e colore arancio con figura femminile. ","['Gemma antica', ' Divinità e mitologia']","I secolo a.C., fine sec.",Corniola / incisione,Altezza: 13 mm Larghezza: 10 mm Spessore: 3 mm,Museo ArcheologicoXVIII,89/241,Intero,,Ambito romano,Donazione Piazza 1856,"Lo schema iconografico di Amymone alla fonte con i due attributi dell'anfora e del tridente è frequente nelle incisioni su gemme, e doveva essere fortemente evocativo e di facile richiamo alla vicenda mitica. In particolare, esso trova confronti con incisioni su gemme di provenienza aquileiese (cfr. SENA CHIESA 1966).",,,,,,,https://padovamusei.it/it/musei/museo-archeologico/collezioni/glittica/amymone-fonte,museo-archeologico,13,0,10.0,0,0,3
314,Mercurio,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/108709.jpg?itok=bcEWSux1,"Gemma di forma ovoidale, biconvessa e di colore verde con figura virile in posizione centrale.","['Gemma antica', ' Divinità e mitologia']","I secolo a.C. - I secolo d.C., fine/inizio sec.",Plasma / incisione,"Altezza: 13 mm Larghezza: 10 mm Spessore: 2,5 mm",Museo ArcheologicoXVIII,83/250,Integro,,Ambito romano,Donazione Piazza 1856,,,,,,,,https://padovamusei.it/it/musei/museo-archeologico/collezioni/glittica/mercurio,museo-archeologico,13,0,10.0,0,0,2
315,Pantera,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/108739.jpg?itok=k9vrJ7LR,Gemma di forma ovale e colore blu con figura animale in posizione centrale.,"['Gemma antica', ' Animali', ' una combinazione', ' piante e oggetti inanimati']",I secolo d.C. sec.,Agata-diaspro blu con inclusioni di calcite / incisione,"Altezza: 9,5 mm Larghezza: 11 mm Spessore: 2 mm",Museo ArcheologicoXVIII,114/269,Integro,,Ambito romano,Donazione Piazza 1856,"Lo schema iconografico della pantera accucciata sulle zampe anteriori, con una delle due sollevate, e la faccia rivolta all'indietro verso l'alto si caratterizza solitamente anche per la presenza di un tirso, che l'animale regge con la zampa sollevata. In questo schema il bastone è coronato sulla sommità da una pigna, che la pantera si volta a guardare.",,,,,,,https://padovamusei.it/it/musei/museo-archeologico/collezioni/glittica/pantera,museo-archeologico,9,0,11.0,0,0,2
316,Busto-ritratto di donna,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/108776.jpg?itok=bW6WW4Te,Gemma di forma ovale e colore giallo con ritratto femminile in posizione centrale. ,"['Gemma antica', ' Teste ritratto']",Tra il 40 e il 30,Sarda coloro oro con inclusioni / incisione,"Altezza: 16,2 mm Larghezza: 15 mm Spessore: 2 mm",Museo ArcheologicoXVIII,111/287,Integro,,Ambito romano,Donazione Piazza 1856,,,,,,,,https://padovamusei.it/it/musei/museo-archeologico/collezioni/glittica/busto-ritratto-donna,museo-archeologico,16,0,15.0,0,0,2
317,Musa e maschera,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/108666.jpg?itok=kHMImKIu,"Gemma di forma ovoidale, biconvessa, con ritratto femminile (?) in posizione centrale.","['Gemma antica', ' Divinità e mitologia']","I secolo a.C.-I secolo d.C., fine/inizio sec.",Cordierite-dicroite / incisione,Altezza: 14 mm Larghezza: 13 mm Spessore: 5 mm,Museo ArcheologicoXVIII,49/242,Integro,,Ambito romano,Donazione Piazza 1856,,,,,,,,https://padovamusei.it/it/musei/museo-archeologico/collezioni/glittica/musa-maschera,museo-archeologico,14,0,13.0,0,0,5
318,Mercurio,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/108710.jpg?itok=tZ2o6yON,"Gemma di forma ovoidale, fronte convessa, con figura virile in posizione centrale.","['Gemma antica', ' Divinità e mitologia']",II secolo d.C sec.,Corniola / incisione,"Altezza: 14 mm Larghezza: 10,5 mm Spessore: 1,5 mm",Museo ArcheologicoXVIII,108/251,Intero,,Ambito romano,Donazione Piazza 1856,Lo schema iconografico di Mercurio affiancato dai quattro animali a lui sacri trova confronti con l'incisione su una gemma di provenienza aquileiese (cfr. SENA CHIESA 1966).,,,,,,,https://padovamusei.it/it/musei/museo-archeologico/collezioni/glittica/mercurio-0,museo-archeologico,14,0,10.0,0,0,1
319,Fronte: Centauro (Sagittario) / Retro: Leone (Leo),https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/108740.jpg?itok=bDzKOboy,"Gemma di forma ovoidale, retro convesso con superficie centrale piana (dimensioni: 5x8 mm.), e colore rosso, con figura mitologica incisa sulla fronte e figura animale incisa sul retro. ","['Gemma antica', ' Animali', ' una combinazione', ' piante e oggetti inanimati']",II secolo d.C. - III secolo d.C. sec.,Diaspro rosso / incisione,Altezza: 10 mm Larghezza: 12 mm Spessore: 2 mm,Museo ArcheologicoXVIII,88a/271 e 88b/270,Intero,,Ambito romano,Donazione Piazza 1856,"Le credenze astrologiche erano assai diffuse nell'Impero romano e il tema dello zodiaco è un soggetto frequentemente proposto sulle gemme. In particolare il tema del leone con crescente lunare trova confronti con incisioni su gemme di provenienza aquileiese (cfr. SENA CHIESA 1966).
La gemma è segnalata nell'inventario conservato presso il deposito del Museo Archeologico con il numero di inventario 88",,,,,,,https://padovamusei.it/it/musei/museo-archeologico/collezioni/glittica/fronte-centauro-sagittario/retro-leone-leo,museo-archeologico,10,0,12.0,0,0,2
320,Testa di donna,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/108777.jpg?itok=mOSzRyt_,"Gemma di forma ovoidale, retro convesso e colore arancio con ritratto femminile in posizione centrale.","['Gemma antica', ' Teste ritratto']","I secolo d.C., terzo quarto sec.",Corniola arancione / incisione,"Altezza: 15 mm Larghezza: 9,5  mm Spessore: 3 mm",Museo ArcheologicoXVIII,67/288,Integro,,Ambito romano,Donazione Piazza 1856,,,,,,,,https://padovamusei.it/it/musei/museo-archeologico/collezioni/glittica/testa-donna,museo-archeologico,15,0,9.0,0,0,3
321,Satiro,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/108667.jpg?itok=3XJp1rZz,Gemma di forma ovale allungata e colore bianco con due bande azzurre nella porzione centrale e inferiore. Presenta al centro una figura virile.,"['Gemma antica', ' Divinità e mitologia']","I secolo a.C., inizio sec.","Agata semiopaca, zonata / incisione","Altezza: 22 mm Larghezza: 10,5 mm Spessore: 2 mm",Museo ArcheologicoXVIII,51/244,Integro,,"Ambito romano, italico",Donazione Piazza 1856,Lo schema iconografico trova confronti con un'incisione su una gemma di provenienza aquileiese (cfr. SENA CHIESA 1966).,,,,,,,https://padovamusei.it/it/musei/museo-archeologico/collezioni/glittica/satiro,museo-archeologico,22,0,10.0,0,0,2
322,Salus,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/108711.jpg?itok=-3MDEdl-,"Gemma di forma ovoidale, retro convesso, e colore verde con figura femminile in posizione centrale.","['Gemma antica', ' Divinità e mitologia']",I secolo d.C. sec.,Plasma con inclusioni / incisione,"Altezza: 14,5 mm Larghezza: 11,5 mm Spessore: 3 mm",Museo ArcheologicoXVIII,133/252,Integro,,Ambito romano,Donazione Piazza 1856,"Salus viene venerata a Roma come personificazione della ""Salute Pubblica"". Deriva dalla greca Hygeia, associata ad Asclepio (romano Aesculapius).",,,,,,,https://padovamusei.it/it/musei/museo-archeologico/collezioni/glittica/salus,museo-archeologico,14,0,11.0,0,0,3
323,Leone e luna crescente,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/108742.jpg?itok=JZQycwwB,Gemma di forma ovale e colore rosso con figura animale in posizione centrale.,"['Gemma moderna', ' Animali', ' una combinazione', ' piante e oggetti inanimati']","XVIII-XIX secolo, fine/inizio sec.",Diaspro rosso / incisione,"Altezza: 18 mm Larghezza: 20,5 mm Spessore: 3 mm",Museo ArcheologicoXVIII,110/272,Integro,,Periodo moderno,Donazione Piazza 1856,"Il tema iconografico del leone in associazione con un crescente lunare era frequente nelle gemme di età romana e trova confronti, tra gli altri, con incisioni su gemme di provenienza aquileiese (cfr. SENA CHIESA 1966).",,,,,,,https://padovamusei.it/it/musei/museo-archeologico/collezioni/glittica/leone-luna-crescente,museo-archeologico,18,0,20.0,0,0,3
324,Busti di uomo e di donna affrontati,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/108778.jpg?itok=dlr9FBes,"Gemma di forma ovoidale, biconvessa, e colore verde con due ritratti affrontati in posizione centrale.","['Gemma antica', ' Teste ritratto']","I secolo d.C., ultimo quarto sec.",Plasma / incisione,"Altezza: 7,5 mm Larghezza: 10 mm Spessore: 1,5 mm",Museo ArcheologicoXVIII,113/289,Integro,,Ambito romano,Donazione Piazza 1856,,,,,,,,https://padovamusei.it/it/musei/museo-archeologico/collezioni/glittica/busti-uomo-donna-affrontati,museo-archeologico,7,0,10.0,0,0,1
325,Satiro,https://padovamusei.it/sites/default/files/styles/immagine_opera/public/opera/copertina/108668.jpg?itok=Pyjigfvf,Gemma di forma ovale e colore bianco con una banda azzurra nella porzione centrale. Presenta una figura virile in posizione centrale.,"['Gemma antica', ' Divinità e mitologia']","I secolo a.C., inizio sec.","Agata semiopaca, zonata / incisione","Altezza: 15,5 mm Larghezza: 11 mm Spessore: 2 mm",Museo ArcheologicoXVIII,120/245,Integro,,"Ambito romano, italico",Donazione Piazza 1856,,,,,,,,https://padovamusei.it/it/musei/museo-archeologico/collezioni/glittica/satiro-0,museo-archeologico,15,0,11.0,0,0,2
